tconst,averageRating,numVotes
tt0491203,6.2,22933
tt0491211,4.4,1133
tt0491223,6.5,439
tt0491244,7.4,6901
tt0491253,6.2,127
tt0491399,6.4,3099
tt0491424,5.5,117
tt0491540,5.8,63
tt0491720,5.2,1405
tt0491747,7.5,23083
tt0491760,6.1,33
tt0491775,7.1,3492
tt0491777,4.7,681
tt0491778,7.8,11
tt0492044,5.8,65155
tt0492330,5.4,1267
tt0492389,3.9,18267
tt0492463,6.3,627
tt0492481,6.0,2504
tt0492486,4.6,17677
tt0492489,6.2,167
tt0492490,6.7,297
tt0492492,5.9,3489
tt0492533,5.8,1144
tt0492596,7.2,47
tt0492619,6.2,13631
tt0492626,5.2,109
tt0492650,6.0,1528
tt0492707,6.5,22
tt0492754,5.3,2792
tt0492784,6.9,6257
tt0492820,6.3,138
tt0492835,7.3,5986
tt0492881,4.5,1331
tt0492890,4.9,641
tt0492893,6.5,42
tt0492896,7.0,2432
tt0492912,5.4,1613
tt0492913,7.9,17
tt0492950,5.5,382
tt0492956,6.4,100352
tt0492960,7.4,31
tt0492962,4.4,2955
tt0492967,6.5,236
tt0493027,7.3,91
tt0493044,5.4,64
tt0493051,7.1,75
tt0493076,5.4,3054
tt0493101,5.8,976
tt0493107,6.8,919
tt0493118,4.5,348
tt0493129,4.8,31
tt0493146,8.1,135
tt0493160,6.6,606
tt0493164,5.5,78
tt0493171,5.8,1967
tt0493211,4.3,237
tt0493247,6.3,4857
tt0493287,8.1,40
tt0493304,7.7,19
tt0493386,4.0,174
tt0493395,6.1,534
tt0493402,5.1,4157
tt0493404,3.5,3348
tt0493405,6.0,50716
tt0493406,6.0,204
tt0493407,4.2,1209
tt0493409,4.6,1227
tt0493417,3.6,2266
tt0493419,4.5,406
tt0493421,5.8,601
tt0493425,5.3,194
tt0493439,5.3,1609
tt0493443,5.0,570
tt0493447,4.4,115
tt0493450,6.7,3197
tt0493451,5.6,4428
tt0493456,4.1,299
tt0493463,5.5,516
tt0493464,6.7,408623
tt0493949,6.5,20142
tt0494045,6.1,159
tt0494199,4.4,3679
tt0494201,7.5,29
tt0494206,3.3,1224
tt0494208,4.9,411
tt0494218,3.6,164
tt0494222,6.7,26260
tt0494224,5.8,5137
tt0494229,6.7,29
tt0494237,2.6,285
tt0494238,6.1,82354
tt0494239,6.4,617
tt0494240,5.2,171
tt0494248,6.3,40
tt0494249,2.9,866
tt0494252,8.0,39
tt0494253,6.0,988
tt0494271,7.4,16034
tt0494277,6.2,5526
tt0494279,4.0,419
tt0494284,6.9,697
tt0494285,7.1,155
tt0494501,3.0,8814
tt0494556,6.4,69
tt0494639,5.2,11
tt0494640,7.5,922
tt0494652,5.5,15745
tt0494653,8.2,6
tt0494724,7.8,1343
tt0494746,3.5,861
tt0494815,5.4,962
tt0494834,5.8,11749
tt0494864,5.4,8201
tt0494901,6.1,350
tt0494966,7.0,263
tt0494977,5.1,303
tt0495024,5.5,134
tt0495025,6.8,118
tt0495026,6.4,330
tt0495032,7.2,6672
tt0495034,7.5,18975
tt0495036,4.7,248
tt0495040,7.3,2489
tt0495042,3.8,811
tt0495135,6.6,113
tt0495157,5.8,17
tt0495158,7.6,24
tt0495225,7.9,52
tt0495596,6.3,44205
tt0495622,5.8,153
tt0495624,6.7,125
tt0495676,4.6,15
tt0495747,2.8,1441
tt0495749,5.9,46
tt0495795,6.9,84
tt0495806,7.0,23
tt0495824,6.8,2186
tt0495919,6.7,131
tt0496224,8.4,34
tt0496226,7.9,4874
tt0496231,3.4,140
tt0496237,7.2,21
tt0496247,3.0,128
tt0496248,4.8,86
tt0496251,2.4,266
tt0496276,5.0,35
tt0496278,6.3,23
tt0496304,5.4,386
tt0496306,3.0,159
tt0496319,6.0,2896
tt0496321,6.6,96
tt0496328,5.4,3025
tt0496342,5.9,75
tt0496348,6.6,119
tt0496350,4.8,3364
tt0496354,7.9,23
tt0496362,8.0,8
tt0496373,3.5,1170
tt0496375,3.7,1615
tt0496385,5.4,797
tt0496386,5.0,883
tt0496411,3.2,215
tt0496412,7.0,38
tt0496413,8.2,32
tt0496418,8.6,18
tt0496432,8.6,16
tt0496436,5.7,13727
tt0496441,7.4,15
tt0496613,7.6,9
tt0496634,6.2,8661
tt0496673,5.9,752
tt0496693,7.2,96
tt0496806,6.9,367433
tt0497024,5.2,24
tt0497137,6.9,25898
tt0497273,6.9,670
tt0497316,5.5,1850
tt0497323,5.4,9785
tt0497334,3.5,487
tt0497351,6.1,760
tt0497365,6.8,1122
tt0497372,6.7,93
tt0497373,3.8,768
tt0497401,6.3,137
tt0497408,3.6,204
tt0497411,5.2,309
tt0497412,4.6,95
tt0497419,2.6,214
tt0497420,7.3,36
tt0497424,6.7,29
tt0497432,4.2,2040
tt0497457,5.1,96
tt0497465,7.1,268894
tt0497470,4.8,648
tt0497477,4.4,1361
tt0497521,6.2,32
tt0497534,8.4,17
tt0497540,6.7,94
tt0497573,6.9,867
tt0497590,6.2,40
tt0497611,7.4,80
tt0497827,7.4,26
tt0497877,6.6,544
tt0497939,6.0,179
tt0497972,5.9,11585
tt0497986,7.1,12877
tt0498097,7.1,14285
tt0498116,5.6,801
tt0498120,7.0,4147
tt0498134,6.9,758
tt0498249,4.6,39
tt0498297,3.8,17
tt0498311,6.0,5204
tt0498326,5.6,63
tt0498332,3.9,218
tt0498341,5.4,76
tt0498346,7.4,26
tt0498351,3.9,742
tt0498353,5.5,96006
tt0498358,3.7,349
tt0498361,6.4,1249
tt0498368,7.0,92
tt0498370,7.9,21
tt0498380,7.8,170051
tt0498381,4.5,43232
tt0498383,6.4,103
tt0498386,3.7,1170
tt0498390,4.3,134
tt0498397,4.2,225
tt0498399,6.8,92990
tt0498480,6.6,154
tt0498525,5.1,4438
tt0498536,7.1,2096
tt0498567,7.1,1687
tt0498587,7.0,1383
tt0498793,5.4,29
tt0498802,4.0,481
tt0498813,5.2,666
tt0498846,7.1,765
tt0499041,6.5,3145
tt0499072,6.6,511
tt0499075,5.3,39
tt0499097,5.8,64564
tt0499166,6.7,658
tt0499181,8.2,108
tt0499238,7.0,1103
tt0499245,7.4,65
tt0499255,7.9,266
tt0499274,6.8,390
tt0499335,6.4,643
tt0499348,3.7,31
tt0499375,7.7,24992
tt0499418,5.7,25
tt0499420,6.2,55
tt0499435,3.8,647
tt0499448,6.5,225493
tt0499455,6.3,2304
tt0499456,3.8,1546
tt0499464,2.7,1029
tt0499469,7.6,202
tt0499484,5.7,2041
tt0499487,3.2,13058
tt0499493,4.2,392
tt0499501,6.9,65
tt0499518,6.3,219
tt0499537,7.3,8607
tt0499540,5.8,538
tt0499549,7.9,1386574
tt0499554,5.9,27940
tt0499556,6.2,96851
tt0499570,4.8,4912
tt0499586,6.6,962
tt0499601,4.8,222
tt0499603,6.5,16247
tt0499604,7.7,24
tt0499672,2.9,162
tt0756204,4.6,475
tt0756206,4.9,980
tt0756222,5.8,1689
tt0756231,6.8,378
tt0756237,7.5,103
tt0756286,8.1,21
tt0756313,5.6,3314
tt0756618,5.8,489
tt0756621,6.0,225
tt0756635,7.1,110
tt0756648,6.8,4365
tt0756653,4.1,459
tt0756672,5.5,3317
tt0756673,4.8,281
tt0756677,6.2,74
tt0756683,7.8,200203
tt0756689,3.0,731
tt0756690,5.7,132
tt0756703,3.0,4812
tt0756707,5.6,1722
tt0756724,8.1,45
tt0756725,7.1,1175
tt0756729,6.0,6607
tt0757201,4.6,24
tt0757210,5.2,239
tt0757223,6.4,546
tt0757284,5.1,19
tt0757306,6.8,149
tt0757324,6.9,25
tt0757353,5.6,618
tt0757361,6.0,22719
tt0757376,7.5,515
tt0757874,6.5,62
tt0757885,7.9,10
tt0757920,5.6,751
tt0757953,4.3,118
tt0757985,7.7,12
tt0757988,6.2,50
tt0758017,6.2,1256
tt0758053,5.2,8379
tt0758442,6.5,627
tt0758730,4.6,133174
tt0758731,6.0,207
tt0758732,6.7,4840
tt0758738,6.1,1355
tt0758739,6.9,62
tt0758742,7.5,31869
tt0758746,5.5,116926
tt0758747,6.3,89
tt0758752,6.7,224184
tt0758753,4.8,853
tt0758754,2.7,995
tt0758755,2.2,764
tt0758757,4.8,330
tt0758758,8.1,658203
tt0758762,3.6,1910
tt0758763,2.7,2323
tt0758764,6.8,611
tt0758765,3.9,142
tt0758766,6.5,107199
tt0758771,5.7,12810
tt0758773,6.4,9
tt0758774,7.0,239511
tt0758781,3.1,7245
tt0758784,6.9,3346
tt0758786,6.5,10268
tt0758787,5.5,521
tt0758794,7.0,64825
tt0758798,6.2,4430
tt0758799,6.4,1310
tt0758913,7.4,10
tt0758923,6.0,70
tt0759509,6.7,864
tt0759911,6.1,20
tt0760157,2.9,778
tt0760159,3.6,21
tt0760160,2.9,377
tt0760166,6.5,430
tt0760168,7.5,18
tt0760169,3.3,389
tt0760173,6.3,179
tt0760180,7.1,40
tt0760182,7.8,75
tt0760187,5.0,6412
tt0760188,6.4,4876
tt0760311,6.7,23179
tt0760313,3.6,72
tt0760315,8.7,27
tt0760319,4.7,410
tt0760325,6.8,75
tt0760329,6.4,43002
tt0760332,5.5,55
tt0760506,6.5,450
tt0762068,4.3,159
tt0762069,8.1,20
tt0762072,7.2,108
tt0762073,7.1,51410
tt0762083,5.2,325
tt0762089,3.3,126
tt0762091,4.2,139
tt0762093,5.8,74
tt0762096,3.6,403
tt0762097,7.3,35
tt0762102,4.7,542
tt0762104,5.9,6192
tt0762105,4.7,8830
tt0762106,6.7,59
tt0762107,5.9,154137
tt0762108,4.3,145
tt0762114,5.2,40643
tt0762115,3.8,1783
tt0762121,6.8,12357
tt0762123,7.7,55
tt0762124,4.5,642
tt0762125,6.0,58597
tt0762127,7.1,54
tt0762129,4.4,89
tt0762131,4.2,60
tt0762137,4.8,1398
tt0762138,5.6,12540
tt0762142,6.9,1410
tt0762145,4.8,948
tt0763304,2.8,5404
tt0763831,5.8,44702
tt0763832,5.2,85
tt0763840,5.6,11242
tt0763847,4.7,304
tt0763851,7.8,68
tt0764219,6.4,12
tt0764234,8.5,12
tt0764248,6.1,10
tt0764639,6.3,3028
tt0765010,7.1,146788
tt0765120,6.6,56557
tt0765141,6.2,1238
tt0765142,6.1,237
tt0765428,7.2,51
tt0765429,7.8,452589
tt0765430,5.0,1235
tt0765432,7.3,40125
tt0765439,4.9,393
tt0765443,7.6,261159
tt0765446,5.8,26884
tt0765447,6.4,14070
tt0765451,6.9,2701
tt0765456,3.6,116
tt0765460,5.3,707
tt0765461,5.9,759
tt0765462,5.0,552
tt0765465,4.9,495
tt0765466,6.4,867
tt0765468,8.4,33
tt0765471,6.8,22
tt0765472,6.3,29
tt0765475,4.4,553
tt0765476,5.1,43653
tt0765485,5.6,60
tt0765487,4.8,2945
tt0765500,7.3,97
tt0765802,7.5,9
tt0765830,6.8,9
tt0765850,6.9,44
tt0766236,8.6,25
tt0768100,6.6,206
tt0768114,6.7,912
tt0768171,5.2,730
tt0768183,5.9,2930
tt0768209,6.4,196
tt0768212,6.2,22221
tt0768218,5.4,3482
tt0768222,3.7,2955
tt0768239,6.9,1389
tt0768690,6.0,125
tt0768805,8.8,29
tt0768812,6.2,16
tt0768824,6.3,7
tt0769507,7.2,2569
tt0769508,6.3,4240
tt0769515,8.5,42
tt0769536,5.7,54
tt0769543,8.4,10
tt0769757,5.4,116
tt0770170,6.2,26
tt0770177,4.2,118
tt0770185,7.1,12
tt0770214,6.8,3692
tt0770703,6.0,87407
tt0770710,6.5,134
tt0770722,6.2,902
tt0770726,7.1,40
tt0770728,6.5,43
tt0770736,5.7,91
tt0770745,4.2,228
tt0770751,5.9,58
tt0770752,5.7,84490
tt0770753,4.0,337
tt0770772,5.5,17573
tt0770778,3.9,565
tt0770810,3.6,6773
tt0770814,5.8,887
tt0770819,8.2,14
tt0770828,7.1,811931
tt0770829,6.5,3883
tt0772105,7.1,4377
tt0772109,7.5,11
tt0772147,7.8,57
tt0772152,3.1,1276
tt0772154,6.2,113
tt0772157,6.3,7089
tt0772158,5.8,80
tt0772165,4.4,422
tt0772168,6.7,9699
tt0772172,4.3,1181
tt0772173,5.6,121
tt0772174,4.4,129
tt0772175,5.8,137
tt0772176,7.0,4699
tt0772178,4.6,7398
tt0772179,4.5,128
tt0772187,6.4,5380
tt0772193,4.8,15053
tt0772200,6.7,2140
tt0772762,5.6,44
tt0772906,5.8,127
tt0773138,6.2,96
tt0773284,9.0,25
tt0773292,8.8,73
tt0773294,6.5,53
tt0773296,4.9,41
tt0773297,7.2,55
tt0773304,5.9,95
tt0773306,4.0,155
tt0773309,5.8,310
tt0773747,7.2,465
tt0773768,3.4,117
tt0774045,7.2,69
tt0774106,6.4,414
tt0774519,6.2,29
tt0774756,5.7,717
tt0775080,5.2,370
tt0775090,4.2,1029
tt0775413,5.8,124
tt0775440,4.4,30684
tt0775461,5.3,126
tt0775480,5.1,2007
tt0775488,5.4,2749
tt0775489,7.5,36520
tt0775495,7.1,52
tt0775529,7.1,38636
tt0775536,3.2,667
tt0775539,5.4,26446
tt0775543,6.2,1831
tt0775552,5.4,24382
tt0776770,5.7,255
tt0776789,6.9,58
tt0776792,4.6,37
tt0776804,5.6,1106
tt0776814,6.7,188
tt0777811,7.2,12
tt0777822,5.9,19
tt0777837,6.9,907
tt0777881,6.0,51
tt0777896,5.9,359
tt0778020,6.1,132
tt0778059,4.9,64
tt0778082,3.8,74
tt0778120,5.5,149
tt0778631,6.5,1560
tt0778638,5.8,13
tt0778661,5.8,8297
tt0778671,3.2,141
tt0779719,5.7,19
tt0779722,6.2,673
tt0779982,5.8,42101
tt0780064,6.6,19
tt0780096,5.0,31
tt0780168,5.6,12
tt0780179,4.7,91
tt0780180,7.4,5670
tt0780461,5.6,200
tt0780484,5.4,242
tt0780485,5.2,2735
tt0780486,5.9,2452
tt0780488,4.4,47
tt0780492,6.5,1108
tt0780500,4.5,694
tt0780504,7.8,704576
tt0780506,4.7,609
tt0780511,7.1,63970
tt0780516,6.7,26349
tt0780521,7.2,166854
tt0780530,4.5,356
tt0780534,5.2,12353
tt0780536,7.9,461551
tt0780548,6.4,10508
tt0780552,5.5,56
tt0780567,5.6,15808
tt0780568,5.5,4610
tt0780571,7.3,156311
tt0780583,5.1,9529
tt0780591,2.1,185
tt0780595,4.0,9063
tt0780600,7.9,47
tt0780606,6.6,1092
tt0780607,6.0,21892
tt0780608,5.8,19037
tt0780621,6.6,2130
tt0780622,5.4,46462
tt0780625,3.7,165
tt0780644,5.8,99
tt0780645,4.1,2796
tt0780650,5.9,460
tt0780653,5.8,111747
tt0780656,7.4,18
tt0780660,4.2,99
tt0781012,6.3,149
tt0781046,4.8,29
tt0781084,4.9,1195
tt0781332,5.5,508
tt0781359,5.7,241
tt0781429,4.2,299
tt0781435,6.5,1464
tt0781511,7.0,1207
tt0782032,6.6,1620
tt0782037,4.3,4801
tt0782154,6.8,2370
tt0782155,6.4,39
tt0782867,7.0,2249
tt0782869,4.8,136
tt0783233,7.8,299869
tt0783234,6.3,4375
tt0783236,3.4,146
tt0783238,6.6,16199
tt0783478,4.2,208
tt0783492,2.8,940
tt0783515,6.5,5275
tt0783522,6.7,1321
tt0783528,3.2,196
tt0783530,5.6,1342
tt0783532,7.3,10916
tt0783538,2.2,1041
tt0783551,7.7,122
tt0783565,5.0,226
tt0783581,5.8,115
tt0783598,5.7,10371
tt0783601,5.4,2983
tt0783608,5.8,5892
tt0783640,6.8,14083
tt0783695,5.6,1227
tt0783701,5.7,107
tt0783719,5.8,183
tt0783730,4.6,17
tt0783767,5.8,5638
tt0783833,6.7,31
tt0784145,6.1,218
tt0784152,6.7,123
tt0784613,8.1,19
tt0784618,5.6,457
tt0784810,7.5,8
tt0784962,4.2,1150
tt0784972,5.3,11463
tt0784977,6.4,492
tt0784984,4.4,104
tt0784988,5.9,22
tt0784995,7.7,9
tt0785002,5.3,1656
tt0785004,5.4,572
tt0785006,5.5,25044
tt0785007,5.3,25604
tt0785012,5.7,2661
tt0785016,4.2,711
tt0785025,6.8,2048
tt0785032,6.0,216
tt0785035,6.2,31909
tt0785076,5.8,121
tt0785077,2.3,15548
tt0787442,7.1,4556
tt0787462,7.1,5951
tt0787470,5.4,10289
tt0787474,6.8,61516
tt0787475,6.7,93412
tt0787485,4.0,1505
tt0787495,5.5,1455
tt0787500,5.5,349
tt0787515,5.1,1628
tt0787523,6.9,12053
tt0787524,7.2,62146
tt0788052,6.3,725
tt0788084,7.3,18
tt0788135,5.1,45
tt0788235,4.1,117
tt0788250,5.9,12
tt0788253,5.4,58
tt0788256,6.9,40
tt0789768,6.4,16
tt0789789,6.2,30
tt0790471,7.8,81
tt0790590,5.6,6662
tt0790602,5.3,1839
tt0790604,5.0,33167
tt0790612,6.2,710
tt0790618,5.6,3918
tt0790623,6.2,20991
tt0790627,5.4,3654
tt0790628,5.9,75895
tt0790633,6.5,22
tt0790636,7.9,519351
tt0790643,6.5,359
tt0790653,6.1,621
tt0790657,5.7,1965
tt0790660,8.0,81
tt0790662,4.9,2745
tt0790663,7.4,4895
tt0790665,4.8,7160
tt0790676,6.4,2343
tt0790682,8.0,92
tt0790686,6.1,113734
tt0790698,6.5,20
tt0790709,7.0,653
tt0790712,7.1,36778
tt0790713,7.8,93
tt0790714,4.5,113
tt0790721,5.1,2563
tt0790722,7.4,73
tt0790723,5.6,3207
tt0790724,7.0,365081
tt0790736,5.6,143600
tt0790748,7.1,24
tt0790751,6.0,973
tt0790770,6.4,10561
tt0790786,5.8,778
tt0790788,5.6,1958
tt0790803,5.8,23
tt0790804,4.3,12049
tt0790810,5.3,40
tt0790813,5.3,67
tt0791076,6.4,114
tt0791106,5.7,531
tt0791128,6.6,9
tt0791140,5.6,125
tt0791150,6.4,966
tt0791170,8.6,14
tt0791180,3.0,333
tt0791188,6.4,5138
tt0791225,5.5,266
tt0791246,3.2,120
tt0791264,7.1,17
tt0791270,4.7,232
tt0791294,7.8,22
tt0791296,3.5,62
tt0791303,6.0,6780
tt0791304,5.9,26910
tt0791308,7.8,56
tt0791309,5.3,7684
tt0791313,6.2,129
tt0791314,8.0,21
tt0791321,4.0,361
tt0791324,7.5,20
tt0791488,6.7,47
tt0791533,4.1,21
tt0791635,6.7,251
tt0792948,5.4,3414
tt0792965,6.7,12533
tt0792966,7.5,5210
tt0792977,5.1,43
tt0792978,6.5,438
tt0792986,6.6,3232
tt0792992,6.3,1637
tt0793413,6.4,675
tt0793423,6.3,82
tt0793607,5.9,126
tt0794272,6.5,199
tt0794290,4.4,408
tt0794319,6.9,127
tt0794338,6.7,2144
tt0794350,7.6,1909
tt0794373,6.1,321
tt0794374,7.2,4317
tt0795341,6.1,194
tt0795344,7.5,97
tt0795351,6.2,93337
tt0795361,4.0,3590
tt0795368,7.3,120991
tt0795370,5.7,1279
tt0795371,6.2,530
tt0795376,6.2,4102
tt0795383,5.1,271
tt0795405,6.9,439
tt0795413,6.3,309
tt0795421,6.5,274378
tt0795426,5.9,855
tt0795438,6.1,3216
tt0795439,6.5,8776
tt0795441,7.0,13529
tt0795461,3.5,77209
tt0795463,5.7,1119
tt0795488,6.2,1050
tt0795493,6.6,53858
tt0795494,8.7,17
tt0795500,8.1,21
tt0795505,5.1,2164
tt0796206,6.2,830
tt0796212,7.2,9647
tt0796215,4.7,113
tt0796232,5.6,378
tt0796236,6.8,870
tt0796239,6.4,287
tt0796302,5.6,12754
tt0796307,7.3,7456
tt0796314,6.6,3772
tt0796339,5.8,323
tt0796345,4.2,50
tt0796348,5.6,56
tt0796350,7.4,37
tt0796355,4.3,432
tt0796366,7.9,620300
tt0796368,7.3,10273
tt0796375,6.4,18973
tt0796994,6.4,109
tt0797014,5.8,163
tt0797025,5.8,126
tt0797095,6.7,70
tt0798415,6.9,58
tt0798421,4.3,79
tt0798440,4.6,93
tt0798722,6.7,843
tt0798732,5.3,188
tt0798780,5.9,186
tt0798798,7.6,17
tt0798817,6.0,43926
tt0799772,6.3,738
tt0799911,6.2,445
tt0799913,2.4,311
tt0799932,6.3,148
tt0799934,6.4,94271
tt0799938,7.7,425
tt0799942,4.3,155
tt0799947,8.5,15
tt0799949,2.4,109551
tt0799951,4.0,1029
tt0799960,6.1,88
tt0799991,7.1,3231
tt0799997,5.6,95
tt0800003,3.6,11505
tt0800022,6.7,4503
tt0800027,6.5,17108
tt0800031,7.7,12
tt0800039,7.1,302481
tt0800044,7.3,51
tt0800054,7.4,85
tt0800058,7.1,60
tt0800060,6.0,321
tt0800069,5.1,67652
tt0800080,6.6,523576
tt0800091,7.3,47
tt0800092,6.3,11
tt0800116,3.9,310
tt0800159,6.3,1095
tt0800183,3.4,130
tt0800199,6.9,287
tt0800203,5.1,106
tt0800204,8.8,28
tt0800205,5.8,518
tt0800228,6.0,615
tt0800240,6.0,40840
tt0800241,6.6,54738
tt0800248,7.1,28
tt0800255,4.8,129
tt0800268,4.2,2457
tt0800271,7.7,12
tt0800308,6.7,64726
tt0800320,5.8,292751
tt0800322,4.6,268
tt0800325,7.0,55322
tt0800327,8.2,9
tt0800341,6.9,1352
tt0800347,4.3,125
tt0800353,6.7,85
tt0800361,5.6,1098
tt0800362,6.8,222
tt0800367,5.8,7518
tt0800369,7.0,900268
tt0800956,7.4,12896
tt0800998,6.0,241
tt0801002,7.4,7
tt0801340,6.5,24
tt0801344,5.2,234
tt0801351,4.7,14
tt0801511,5.0,102
tt0801515,8.1,9
tt0801525,4.8,15
tt0801526,6.0,7675
tt0801819,7.9,117
tt0802948,7.2,36982
tt0802956,2.2,351
tt0802963,7.6,12
tt0802982,6.9,116
tt0802983,7.1,1545
tt0803003,3.3,167
tt0803012,7.9,13
tt0803019,4.3,146
tt0803047,6.3,440
tt0803049,5.0,157
tt0803052,6.4,1189
tt0803057,5.6,19704
tt0803061,7.3,19431
tt0803075,4.2,330
tt0803080,4.8,1042
tt0803096,6.7,278856
tt0804225,5.3,127
tt0804235,7.0,33
tt0804438,5.0,253
tt0804443,4.0,3961
tt0804452,3.1,24878
tt0804461,6.7,74838
tt0804463,6.1,23856
tt0804466,3.6,145
tt0804469,6.8,116
tt0804474,5.5,9
tt0804476,6.7,43
tt0804492,2.0,39142
tt0804497,7.1,148210
tt0804502,4.5,180
tt0804505,6.2,9756
tt0804507,5.0,11140
tt0804508,8.2,8
tt0804516,5.9,36433
tt0804519,3.8,1127
tt0804522,6.8,58216
tt0804529,6.0,6685
tt0804536,4.0,39
tt0804539,4.2,711
tt0804540,5.6,30761
tt0804541,3.4,218
tt0804552,5.7,9336
tt0805184,6.6,14912
tt0805188,7.9,2068
tt0805190,5.3,550
tt0805323,7.9,12
tt0805324,6.2,179
tt0805326,7.8,36
tt0805327,5.8,34
tt0805482,7.7,41
tt0805488,7.0,291
tt0805492,6.8,878
tt0805495,6.1,49
tt0805511,5.1,22
tt0805520,8.1,18
tt0805526,6.5,18059
tt0805548,8.1,37
tt0805551,7.2,12
tt0805564,7.3,155415
tt0805570,6.0,71130
tt0805576,6.8,5635
tt0805580,5.8,534
tt0805594,6.3,54
tt0805607,6.5,183
tt0805613,7.2,1344
tt0805625,7.1,593
tt0805640,4.5,198
tt0805647,5.4,46579
tt0806027,5.2,15296
tt0806029,6.9,6981
tt0806041,6.8,95
tt0806047,6.9,26
tt0806066,6.2,37
tt0806073,3.5,313
tt0806084,5.3,29
tt0806088,6.0,15842
tt0806105,9.3,14
tt0806130,5.7,332
tt0806139,6.5,246
tt0806147,3.7,11548
tt0806163,8.3,28
tt0806165,6.3,11100
tt0806173,7.0,45
tt0806203,6.0,49656
tt0806206,6.8,21
tt0806679,6.4,828
tt0806686,6.7,4278
tt0806940,5.3,2251
tt0806957,5.1,66
tt0807000,5.3,104
tt0807028,4.6,2699
tt0807064,5.3,98
tt0807702,6.0,251
tt0807703,6.8,505
tt0807707,4.7,353
tt0807721,7.0,2744
tt0807755,8.6,7
tt0807758,5.8,13508
tt0807767,4.2,488
tt0807952,5.6,543
tt0807965,6.4,296
tt0808138,7.7,732
tt0808148,6.1,350
tt0808151,6.7,309633
tt0808178,6.2,47
tt0808185,7.2,18069
tt0808210,2.7,577
tt0808214,6.3,11
tt0808223,7.3,40
tt0808230,5.6,1466
tt0808232,6.0,3653
tt0808237,5.9,1428
tt0808240,1.5,16768
tt0808244,6.6,22455
tt0808261,3.4,483
tt0808262,6.5,9
tt0808265,4.7,1974
tt0808276,6.2,19623
tt0808279,6.5,103845
tt0808285,6.8,5173
tt0808288,2.4,816
tt0808289,6.0,144
tt0808302,5.4,63
tt0808303,5.0,29
tt0808312,5.8,102
tt0808331,5.8,13516
tt0808339,6.4,14781
tt0808357,7.5,45525
tt0808374,7.3,29
tt0808392,6.1,220
tt0808399,6.2,47843
tt0808405,9.0,11
tt0808407,7.1,11
tt0808417,8.0,100190
tt0808425,5.3,793
tt0808450,3.1,421
tt0808462,6.1,298
tt0808506,7.7,70873
tt0808510,5.0,49687
tt0808514,5.6,27
tt0808518,8.8,19
tt0808519,5.6,77
tt0808526,6.4,7851
tt0808536,9.3,43
tt0808542,5.4,49
tt0808905,5.8,162
tt0809407,7.3,8122
tt0809410,5.3,115
tt0809420,5.5,85
tt0809425,6.8,2606
tt0809469,5.9,285
tt0809504,5.5,25554
tt0809533,6.7,2164
tt0809931,6.6,2762
tt0810058,3.9,996
tt0810061,5.8,89
tt0810064,5.9,44
tt0810396,7.3,30
tt0810397,7.4,27
tt0810400,6.4,924
tt0810415,6.2,975
tt0810444,3.3,1636
tt0810454,6.4,7
tt0810760,5.9,113
tt0810772,5.0,1457
tt0810779,5.4,67
tt0810784,6.9,28702
tt0810803,8.8,51
tt0810806,4.9,144
tt0810811,2.5,164
tt0810812,4.3,165
tt0810815,3.9,57
tt0810817,2.2,1056
tt0810818,5.4,70
tt0810819,7.1,199268
tt0810821,5.1,703
tt0810823,5.5,13658
tt0810827,7.2,17619
tt0810831,6.4,259
tt0810836,5.3,1025
tt0810845,9.1,92
tt0810846,5.1,418
tt0810868,6.7,4681
tt0810880,5.5,997
tt0810891,7.4,54
tt0810894,6.7,109
tt0810904,8.8,17
tt0810913,3.3,90430
tt0810922,6.3,55242
tt0810924,4.5,1155
tt0810928,5.7,1998
tt0810942,5.4,30
tt0810943,7.2,43
tt0810945,5.8,5157
tt0810951,6.6,1863
tt0810954,6.5,415
tt0810972,7.9,15
tt0810988,6.2,34611
tt0810990,5.4,261
tt0811005,8.3,18
tt0811011,2.2,1156
tt0811021,3.4,319
tt0811054,7.1,15
tt0811056,5.3,124
tt0811063,7.7,15
tt0811069,7.5,77
tt0811077,7.9,117
tt0811080,6.1,78440
tt0811082,5.2,226
tt0811091,3.3,216
tt0811094,3.6,231
tt0811106,4.9,16970
tt0811124,3.8,1886
tt0811128,5.8,1924
tt0811137,5.9,1820
tt0811138,3.8,54981
tt0811163,7.3,46
tt0811793,6.3,15
tt0812243,6.9,10969
tt0812352,5.3,3938
tt0812366,5.9,374
tt0813129,5.4,1893
tt0813536,6.8,132
tt0813537,5.9,171
tt0813547,7.5,47178
tt0813549,6.4,1812
tt0813988,8.1,9
tt0813992,6.5,105
tt0813996,3.7,1391
tt0814004,7.4,25
tt0814005,5.7,256
tt0814022,5.3,58314
tt0814062,5.9,66
tt0814072,4.4,161
tt0814077,3.8,210
tt0814100,3.0,371
tt0814130,7.1,6275
tt0814131,5.8,1610
tt0814138,7.3,8
tt0814197,6.9,297
tt0814198,5.1,231
tt0814243,6.7,6142
tt0814255,5.9,202995
tt0814290,7.5,29
tt0814295,4.0,373
tt0814296,2.6,69
tt0814314,7.6,315233
tt0814331,4.8,4824
tt0814335,5.6,38689
tt0814338,7.8,19
tt0814343,4.3,880
tt0814365,4.6,852
tt0814373,6.0,92
tt0814380,5.2,2399
tt0814381,3.6,149
tt0814397,5.8,26
tt0814656,6.5,536
tt0814659,6.7,856
